order_id,order_date,customer_id,customer_email,product_name,category,quantity,unit_price,revenue,store_name,shipping_city,shipping_state,shipping_zip
ORD-534854,2026-05-17,CUST01737,cust1421@example.com,garden hose 50ft,Home Decor,2,29.99,59.98,WestPatio,Atlanta,NY,77506
ORD-125239,2026-05-17,CUST00283,cust1305@example.com,fire-pit,Grills & BBQ,1,179.0,179.0,NorthernYards,Boston,CA,97915
ORD-577533,2026-05-17,CUST00160,cust1567@example.com, Patio  Umbrella ,Home Decor,2,89.99,179.98,WestPatio,Boston,NC,65389
ORD-858422,2026-05-17,CUST01563,cust1719@example.com,Pruning Shears,Grills & BBQ,0,18.75,37.5,MidwestHome,Boston,FL,34486
ORD-115550,2026-05-17,CUST01043,cust364@example.com,Pruning Shears,Home Decor,5,18.75,93.75,NorthernYards,Boston,OR,86199
ORD-694175,2026-05-17,CUST01978,cust858@example.com,Outdoor Rug 5x7,Grills & BBQ,2,119.0,238.0,SouthernShed,Atlanta,NC,30174
ORD-194830,2026-05-17,CUST01203,cust538@example.com,Pruning Shears,Garden Tools,2,18.75,37.5,SouthernShed,Austin,WA,90051
ORD-316265,2026-05-17,CUST01382,cust1992@example.com,patio-heater,Grills & BBQ,2,249.0,498.0,EastsideOutfitters,Denver,MA,40725
ORD-820463,2026-05-17,CUST00858,cust1588@example.com,patio-heater,Lighting,1,249.0,249.0,NorthernYards,Atlanta,WA,57027
ORD-727902,2026-05-17,CUST00333,cust389@example.com,Charcoal Grill,Garden Tools,2,199.0,440.69,SouthernShed,Miami,NC,67565
ORD-637531,2026-05-17,CUST01390,cust1604@example.com,LED-String-Lights,Patio Heaters,3,24.99,74.97,NorthernYards,Atlanta,CA,29228
ORD-859881,2026-05-17,CUST01954,cust792@example.com,Outdoor Rug 5x7,Patio Heaters,2,119.0,238.0,EastsideOutfitters,Boston,NC,10731
ORD-332567,2026-05-17,CUST01850,cust1769@example.com,adirondack chair,Outdoor Furniture,4,149.5,598.0,NorthernYards,Atlanta,NC,86008
ORD-782089,2026-05-17,CUST01047,cust1846@example.com,LED-String-Lights,Outdoor Furniture,4,24.99,99.96,EastsideOutfitters,Austin,MA,28601
ORD-309414,2026-05-17,CUST00612,cust320@example.com,Pruning Shears,Outdoor Furniture,1,18.75,18.75,WestPatio,Austin,CA,88522
ORD-313476,2026-05-17,CUST01083,cust327@example.com,Patio Umbrella,Grills & BBQ,2,89.99,179.98,MidwestHome,Atlanta,TX,69540
ORD-676997,2026-05-17,CUST01541,cust1726@example.com,charcoal grill ,Outdoor Furniture,4,199.0,796.0,NorthernYards,Atlanta,WA,49209
ORD-254460,2026-05-17,CUST00957,cust377@example.com,Outdoor Rug 5 x 7,Patio Heaters,2,119.0,238.0,EastsideOutfitters,Austin,IL,84048
ORD-178917,2026-05-17,CUST01812,cust231@example.com,Ceramic  Planter,Lighting,1,34.5,34.5,NorthernYards,Seattle,OR,99839
ORD-938660,2026-05-17,CUST01722,cust68@example.com,pruning shears,Outdoor Furniture,1,18.75,18.75,SouthernShed,Miami,CA,83068
ORD-225878,2026-05-17,CUST01808,cust399@example.com,Pruning Shears,Garden Tools,2,18.75,37.5,EastsideOutfitters,Denver,NY,65217
ORD-328948,2026-05-17,CUST01069,cust1315@example.com,fire-pit,Patio Heaters,1,179.0,179.0,WestPatio,Austin,MA,34101
ORD-185168,2026-05-17,CUST00611,cust1906@example.com,Charcoal Grill,Grills & BBQ,3,199.0,597.0,EastsideOutfitters,Seattle,WA,96759
ORD-527632,2026-05-17,CUST00019,cust940@example.com,Patio Heater,Grills & BBQ,2,249.0,498.0,MidwestHome,Denver,NY,39206
ORD-697558,2026-05-17,CUST01330,cust512@example.com,pruning shears,Lighting,3,18.75,56.25,NorthernYards,Seattle,AZ,17706
ORD-890851,2026-05-17,CUST00456,cust87@example.com,LED String Lights,Patio Heaters,1,24.99,24.99,WestPatio,Denver,NY,50414
ORD-625580,2026-05-17,CUST01392,cust1596@example.com,Adirondack-Chair,Outdoor Furniture,2,149.5,299.0,SouthernShed,Atlanta,GA,58131
ORD-967244,2026-05-17,CUST00926,cust1791@example.com,LED-String-Lights,Lighting,2,24.99,49.98,SouthernShed,Miami,TX,56173
ORD-487384,2026-05-17,CUST00877,cust1968@example.com,LED-String-Lights,Outdoor Furniture,2,24.99,49.98,WestPatio,Atlanta,NY,35897
ORD-945988,2026-05-17,CUST01162,cust764@example.com,pruning shears,Lighting,1,18.75,18.75,SouthernShed,Seattle,TX,26953
ORD-884853,2026-05-17,CUST00842,cust378@example.com, Patio  Umbrella ,Home Decor,1,89.99,89.99,MidwestHome,Seattle,NC,60718
ORD-111617,2026-05-17,CUST00388,cust1195@example.com,ceramic planter,Garden Tools,1,34.5,34.5,WestPatio,Miami,GA,84605
ORD-718668,2026-05-17,CUST01123,cust1621@example.com,patio-heater,Grills & BBQ,3,249.0,747.0,SouthernShed,Denver,OR,89062
ORD-888000,2026-05-17,CUST01015,cust1055@example.com,Outdoor Rug 5 x 7,Lighting,2,119.0,238.0,MidwestHome,Seattle,CO,82873
ORD-490247,2026-05-17,CUST01072,cust1076@example.com,Ceramic Planter,Garden Tools,1,34.5,34.5,MidwestHome,Seattle,FL,43398
ORD-200291,2026-05-17,CUST00174,cust1999@example.com,Fire Pit,Grills & BBQ,2,179.0,358.0,SouthernShed,Atlanta,AZ,34851
ORD-110321,2026-05-17,CUST01349,cust102@example.com,Patio Umbrella,Patio Heaters,4,89.99,359.96,WestPatio,Atlanta,WA,48992
ORD-253924,2026-05-17,CUST00465,cust1518@example.com,patio-heater,Outdoor Furniture,3,249.0,747.0,EastsideOutfitters,Boston,TX,49971
ORD-691420,2026-05-17,CUST01016,cust1058@example.com,Adirondack Chair,Garden Tools,1,149.5,149.5,SouthernShed,Boston,CA,36755
ORD-984596,2026-05-17,CUST00671,cust1107@example.com,outdoor rug 5x7,Patio Heaters,1,119.0,119.0,WestPatio,Denver,OR,90333
ORD-267529,2026-05-17,CUST00310,cust1986@example.com,CHARCOAL GRILL,Outdoor Furniture,4,199.0,796.0,MidwestHome,Seattle,IL,91406
ORD-344876,2026-05-17,CUST01640,cust877@example.com,Fire Pit,Outdoor Furniture,1,179.0,179.0,MidwestHome,Denver,GA,65918
ORD-685838,2026-05-17,CUST01673,cust1887@example.com,PATIO HEATER,Outdoor Furniture,1,249.0,249.0,EastsideOutfitters,Atlanta,OR,81460
ORD-659885,2026-05-17,CUST00006,cust504@example.com,Charcoal Grill,Lighting,1,199.0,199.0,MidwestHome,Atlanta,MA,57775
ORD-528909,2026-05-17,CUST01335,cust314@example.com,Adirondack-Chair,Patio Heaters,2,149.5,299.0,EastsideOutfitters,Austin,IL,72952
ORD-424660,2026-05-17,CUST00149,cust652@example.com,garden hose 50ft,Patio Heaters,2,29.99,59.98,SouthernShed,Atlanta,TX,31412
ORD-792559,2026-05-17,CUST01016,cust107@example.com,PATIO HEATER,Grills & BBQ,4,249.0,996.0,SouthernShed,Austin,TX,11668
ORD-620438,2026-05-17,CUST01979,cust1561@example.com,Fire Pit,Outdoor Furniture,1,179.0,179.0,SouthernShed,Boston,TX,85444
ORD-449727,2026-05-17,CUST00992,cust1210@example.com,patio-heater,Grills & BBQ,3,249.0,747.0,SouthernShed,Atlanta,OR,19303
ORD-142273,2026-05-17,CUST00587,cust564@example.com,garden hose 50ft,Home Decor,3,29.99,89.97,MidwestHome,Austin,WA,50699
ORD-917606,2026-05-17,CUST01587,cust852@example.com,led string lights,Grills & BBQ,2,24.99,49.98,EastsideOutfitters,Austin,GA,80063
ORD-105387,2026-05-17,CUST00070,cust1611@example.com,pruning shears,Patio Heaters,1,18.75,18.75,MidwestHome,Denver,OR,19344
ORD-194191,2026-05-17,CUST00549,cust1215@example.com,Pruning Shears,Garden Tools,5,18.75,93.75,WestPatio,Seattle,NY,80544
ORD-368218,2026-05-17,CUST01116,cust3@example.com,Patio Umbrella,Patio Heaters,2,89.99,179.98,NorthernYards,Boston,IL,76700
ORD-872387,2026-05-17,CUST01269,cust556@example.com,adirondack chair,Lighting,4,149.5,598.0,EastsideOutfitters,Seattle,GA,44153
ORD-731533,2026-05-17,CUST00504,cust6@example.com,adirondack chair,Outdoor Furniture,0,149.5,149.5,EastsideOutfitters,Denver,GA,71970
ORD-426902,2026-05-17,CUST01458,cust1238@example.com,Adirondack-Chair,Home Decor,1,149.5,149.5,SouthernShed,Seattle,CA,42590
ORD-185390,2026-05-17,CUST01572,cust807@example.com,Outdoor Rug 5x7,Patio Heaters,2,119.0,238.0,NorthernYards,Seattle,OR,60150
ORD-638697,2026-05-17,CUST01524,cust1287@example.com,fire-pit,Outdoor Furniture,2,179.0,358.0,WestPatio,Miami,MA,46529
ORD-666739,2026-05-17,CUST01989,cust1430@example.com,patio umbrella,Lighting,1,89.99,89.99,EastsideOutfitters,Boston,NY,89702
ORD-558573,2026-05-17,CUST00271,cust702@example.com,Patio Heater,Grills & BBQ,4,249.0,996.0,NorthernYards,Seattle,AZ,41028
ORD-734285,2026-05-17,CUST00110,cust1860@example.com,pruning shears,Lighting,1,18.75,18.75,WestPatio,Austin,CA,75947
ORD-630148,2026-05-17,CUST00241,cust345@example.com,patio-heater,Home Decor,2,249.0,498.0,MidwestHome,Austin,CA,ABC12
ORD-667123,2026-05-17,CUST01661,cust1754@example.com,LED String Lights,Lighting,1,24.99,24.99,WestPatio,Austin,FL,99227
ORD-200923,2026-05-17,CUST01640,cust97@example.com,fire-pit,Lighting,1,179.0,179.0,SouthernShed,Seattle,IL,83515
ORD-790109,2026-05-17,CUST01636,cust605@example.com,Adirondack Chair,Patio Heaters,2,149.5,299.0,SouthernShed,Seattle,CO,14239
ORD-118968,2026-05-17,CUST01950,cust15@example.com,Fire Pit,Garden Tools,2,179.0,358.0,EastsideOutfitters,Boston,GA,98882
ORD-392045,2026-05-17,CUST01583,cust1391@example.com,led string lights,Grills & BBQ,3,24.99,74.97,SouthernShed,Austin,CA,79707
ORD-565350,2026-05-17,CUST00500,cust1173@example.com,adirondack chair,Home Decor,1,149.5,149.5,EastsideOutfitters,Atlanta,TX,90948
ORD-931177,2026-05-17,CUST01440,cust369@example.com,pruning shears,Home Decor,6,18.75,112.5,WestPatio,Austin,NY,63404
ORD-480949,2026-05-17,CUST00034,cust1516@example.com,Garden Hose 50ft,Grills & BBQ,1,29.99,29.99,EastsideOutfitters,Atlanta,CO,19656
,2026-05-17,CUST00107,cust822@example.com,Pruning Shears,Lighting,1,18.75,18.75,SouthernShed,Austin,CO,77755
ORD-515473,2026-05-17,CUST01088,cust91@example.com,Ceramic Planter,Patio Heaters,2,34.5,69.0,NorthernYards,Boston,CA,58623
ORD-764049,2026-05-17,CUST01761,cust1204@example.com,ceramic planter,Grills & BBQ,3,34.5,103.5,MidwestHome,Austin,OR,81436
ORD-721139,,CUST00048,cust1309@example.com,Adirondack Chair,Home Decor,1,149.5,149.5,EastsideOutfitters,Denver,AZ,41097
ORD-265758,2026-05-17,CUST00474,cust1426@example.com,garden hose 50ft,Outdoor Furniture,3,29.99,89.97,MidwestHome,Boston,OR,71274
,2026-05-17,CUST00950,cust882@example.com,CHARCOAL GRILL,Garden Tools,1,199.0,199.0,WestPatio,Denver,OR,79919
ORD-793723,2026-05-17,CUST00654,cust1950@example.com,FIRE PIT,Garden Tools,3,179.0,537.0,MidwestHome,Miami,MA,87402
ORD-395190,2026-05-17,CUST01472,not-an-email,led string lights,Home Decor,1,24.99,24.99,MidwestHome,Atlanta,TX,26299
ORD-464758,2026-05-17,CUST00322,cust816@example.com,fire-pit,Grills & BBQ,1,179.0,179.0,MidwestHome,Boston,WA,53276
ORD-489016,2026-05-17,CUST00779,cust645@example.com,Charcoal Grill,Outdoor Furniture,2,199.0,398.0,SouthernShed,Atlanta,GA,16859
ORD-207530,,CUST01312,cust917@example.com,Ceramic Planter,Grills & BBQ,1,34.5,34.5,WestPatio,Atlanta,CO,13995
ORD-116814,2026-05-17,CUST00146,cust1033@example.com,Charcoal Grill,Garden Tools,1,199.0,199.0,SouthernShed,Boston,TX,57968
ORD-104580,2026-05-17,CUST01018,cust1948@example.com,adirondack chair,Outdoor Furniture,1,149.5,149.5,EastsideOutfitters,Atlanta,AZ,93205
ORD-156590,2026-05-17,CUST00619,cust265@example.com,fire-pit,Outdoor Furniture,2,179.0,358.0,SouthernShed,Seattle,CA,58944
ORD-719425,2026-05-17,CUST00542,cust1454@example.com,FIRE PIT,Patio Heaters,2,179.0,358.0,EastsideOutfitters,Seattle,WA,17420
ORD-201789,2026-05-17,CUST00943,cust112@example.com,fire-pit,Outdoor Furniture,5,179.0,895.0,MidwestHome,Boston,GA,86483
ORD-183835,2026-05-17,CUST00616,cust1976@example.com,Outdoor Rug 5 x 7,Patio Heaters,2,119.0,238.0,WestPatio,Miami,CO,66980
ORD-325242,2026-05-17,CUST00661,cust482@example.com,ceramic planter,Patio Heaters,1,34.5,34.5,MidwestHome,Atlanta,TX,82578
ORD-376659,2026-05-17,CUST01582,cust1407@example.com,outdoor rug 5x7,Grills & BBQ,1,119.0,119.0,SouthernShed,Boston,CA,59054
ORD-827779,2026-05-17,CUST00013,cust544@example.com,pruning shears,Patio Heaters,3,18.75,56.25,NorthernYards,Miami,TX,81049
ORD-294624,2026-05-17,CUST01742,cust496@example.com,Charcoal Grill,Grills & BBQ,2,199.0,398.0,MidwestHome,Boston,CO,74077
ORD-602328,2026-05-17,CUST00382,cust593@example.com,Garden Hose 50 ft,Home Decor,1,29.99,29.99,SouthernShed,Denver,OR,63067
ORD-351734,2026-05-17,CUST01337,cust1265@example.com,CHARCOAL GRILL,Grills & BBQ,5,199.0,995.0,EastsideOutfitters,Seattle,GA,59291
ORD-560635,2026-05-17,CUST01777,cust459@example.com,Pruning Shears,Garden Tools,2,18.75,37.5,SouthernShed,Austin,AZ,30899
ORD-243299,2026-05-17,CUST00001,cust515@example.com,Garden Hose 50 ft,Outdoor Furniture,1,29.99,29.99,WestPatio,Miami,OR,22310
ORD-298074,2026-05-17,CUST01014,cust436@example.com,Garden Hose 50ft,Patio Heaters,2,29.99,59.98,NorthernYards,Miami,WA,28127
ORD-719697,2026-05-17,CUST00658,cust990@example.com,Outdoor Rug 5x7,Outdoor Furniture,4,119.0,476.0,EastsideOutfitters,Denver,CA,98167
ORD-823563,2026-05-17,CUST01413,cust663@example.com,Fire Pit,Home Decor,4,179.0,716.0,MidwestHome,Austin,CA,68007
ORD-311539,2026-05-17,CUST00504,cust1616@example.com,Outdoor Rug 5x7,Grills & BBQ,1,119.0,119.0,SouthernShed,Seattle,CA,61556
ORD-911028,2026-05-17,CUST00957,cust1010@example.com,Ceramic  Planter,Grills & BBQ,3,34.5,103.5,SouthernShed,Austin,NY,26814
ORD-534286,2026-05-17,CUST00980,cust1902@example.com,Outdoor Rug 5 x 7,Outdoor Furniture,5,119.0,595.0,WestPatio,Austin,CO,62665
ORD-317406,2026-05-17,CUST00348,cust687@example.com,outdoor rug 5x7,Home Decor,1,119.0,119.0,MidwestHome,Denver,CO,14528
ORD-241843,2026-05-17,CUST00610,cust969@example.com,LED String Lights,Patio Heaters,3,24.99,74.97,NorthernYards,Seattle,CA,93927
ORD-620155,2026-05-17,CUST01037,cust1601@example.com,LED String Lights,Grills & BBQ,2,24.99,49.98,WestPatio,Atlanta,CO,72028
ORD-540661,2026-05-17,CUST01726,cust1701@example.com,CHARCOAL GRILL,Outdoor Furniture,2,199.0,398.0,SouthernShed,Boston,CA,66321
ORD-524503,2026-05-17,CUST01933,cust1735@example.com,Garden Hose 50 ft,Lighting,2,29.99,59.98,EastsideOutfitters,Atlanta,IL,93138
ORD-864336,2026-05-17,CUST01201,cust1219@example.com,adirondack chair,Grills & BBQ,2,149.5,299.0,NorthernYards,Miami,WA,51295
ORD-328158,2026-05-17,CUST01110,cust1534@example.com,patio-heater,Patio Heaters,3,249.0,747.0,EastsideOutfitters,Miami,MA,73491
ORD-927948,2026-05-17,CUST01821,cust876@example.com,adirondack chair,Garden Tools,2,149.5,299.0,EastsideOutfitters,Austin,AZ,ABC12
ORD-395798,2026-05-17,CUST01787,cust1687@example.com,patio-heater,Lighting,3,249.0,747.0,EastsideOutfitters,Seattle,FL,28733
ORD-233755,2026-05-17,CUST00268,cust1830@example.com,charcoal grill ,Outdoor Furniture,1,199.0,199.0,SouthernShed,Boston,OR,43719
ORD-674674,2026-05-17,CUST01865,cust153@example.com,patio-heater,Outdoor Furniture,5,249.0,1245.0,EastsideOutfitters,Miami,NC,95316
ORD-402321,2026-05-17,CUST00895,cust1434@example.com,outdoor rug 5x7,Patio Heaters,1,119.0,119.0,SouthernShed,Seattle,CA,ABC12
ORD-302488,2026-05-17,CUST01822,cust615@example.com,patio-heater,Patio Heaters,3,249.0,747.0,SouthernShed,Denver,WA,75235
ORD-517009,2026-05-17,CUST01977,cust1078@example.com,pruning shears,Grills & BBQ,1,18.75,18.75,SouthernShed,Atlanta,NC,75691
ORD-651403,2026-05-17,CUST00595,cust1120@example.com,Outdoor Rug 5 x 7,Outdoor Furniture,2,119.0,238.0,WestPatio,Miami,IL,96148
ORD-151879,2026-05-17,CUST01179,cust1430@example.com,Ceramic  Planter,Patio Heaters,1,34.5,34.5,EastsideOutfitters,Atlanta,AZ,36205
ORD-420809,2026-05-17,CUST00909,cust1056@example.com,pruning shears,Home Decor,1,18.75,18.75,EastsideOutfitters,Miami,MA,52541
ORD-912692,2026-05-17,CUST01881,not-an-email,Ceramic Planter,Lighting,4,34.5,138.0,SouthernShed,Seattle,NC,41646
ORD-514157,2026-05-17,CUST00172,cust1803@example.com,Adirondack Chair,Lighting,3,149.5,448.5,WestPatio,Seattle,CA,85226
ORD-107768,2026-05-17,CUST01948,cust1402@example.com,adirondack chair,Garden Tools,1,149.5,149.5,EastsideOutfitters,Atlanta,IL,68932
ORD-797837,2026-05-17,CUST01979,cust722@example.com,outdoor rug 5x7,Grills & BBQ,1,119.0,119.0,EastsideOutfitters,Atlanta,IL,74688
ORD-551887,2026-05-17,CUST01612,cust915@example.com,LED String Lights,Lighting,1,24.99,24.99,MidwestHome,Seattle,CO,78652
ORD-405314,2026-05-17,CUST00316,cust523@example.com, Patio  Umbrella ,Grills & BBQ,1,89.99,89.99,EastsideOutfitters,Denver,CO,56255
ORD-372642,2026-05-17,CUST01737,cust11@example.com,Adirondack-Chair,Grills & BBQ,2,149.5,299.0,SouthernShed,Miami,GA,48811
ORD-526283,2026-05-17,CUST00086,cust1681@example.com,outdoor rug 5x7,Patio Heaters,1,119.0,119.0,NorthernYards,Atlanta,FL,51717
ORD-120845,2026-05-17,CUST00316,cust1659@example.com,garden hose 50ft,Grills & BBQ,1,29.99,29.99,MidwestHome,Boston,OR,49098
ORD-531187,2026-05-17,CUST01096,not-an-email,patio umbrella,Grills & BBQ,1,89.99,89.99,NorthernYards,Miami,AZ,53618
ORD-914595,2026-05-17,CUST01307,cust1185@example.com,LED-String-Lights,Outdoor Furniture,1,24.99,24.99,MidwestHome,Atlanta,California,97552
ORD-725346,2026-05-17,CUST00225,cust314@example.com,pruning shears,Grills & BBQ,1,18.75,18.75,EastsideOutfitters,Atlanta,WA,54123
ORD-738994,2026-05-17,CUST01544,cust951@example.com,LED-String-Lights,Lighting,1,24.99,24.99,WestPatio,Denver,IL,15536
ORD-634185,2026-05-17,CUST00039,cust1174@example.com, Patio  Umbrella ,Garden Tools,2,89.99,179.98,MidwestHome,Boston,MA,39199
ORD-898247,2026-05-17,CUST00514,cust346@example.com,Outdoor Rug 5x7,Garden Tools,1,119.0,119.0,SouthernShed,Boston,CO,10142
ORD-948027,2026-05-17,CUST00287,cust1230@example.com,patio umbrella,Garden Tools,5,89.99,449.95,MidwestHome,Denver,IL,79526
ORD-740180,2026-05-17,CUST01155,cust84@example.com,PATIO UMBRELLA,Patio Heaters,1,89.99,89.99,WestPatio,Boston,WA,30128
ORD-582173,2026-05-17,CUST01943,cust1249@example.com,pruning shears,Outdoor Furniture,2,18.75,37.5,EastsideOutfitters,Austin,GA,57523
ORD-638428,2026-05-17,CUST00008,cust1478@example.com,Ceramic  Planter,Home Decor,1,34.5,34.5,MidwestHome,Boston,MA,78508
ORD-235409,2026-05-17,CUST01921,cust1427@example.com,PATIO HEATER,Garden Tools,3,249.0,747.0,NorthernYards,Miami,NC,61961
ORD-540700,2026-05-17,CUST00064,cust1989@example.com,Charcoal Grill,Patio Heaters,2,199.0,398.0,EastsideOutfitters,Boston,FL,32061
ORD-675286,2026-05-17,CUST00985,cust941@example.com,Ceramic  Planter,Garden Tools,2,34.5,69.0,MidwestHome,Seattle,WA,31724
ORD-203449,2026-05-17,CUST00438,cust373@example.com,Pruning Shears,Patio Heaters,2,18.75,37.5,NorthernYards,Denver,CO,62803
ORD-196754,2026-05-17,CUST01816,cust604@example.com,Outdoor Rug 5x7,Lighting,2,119.0,238.0,EastsideOutfitters,Denver,NC,29605
ORD-690480,2026-05-17,CUST00313,cust1912@example.com,led string lights,Grills & BBQ,2,24.99,49.98,SouthernShed,Atlanta,OR,13067
ORD-860147,2026-05-17,CUST01187,cust1280@example.com,Charcoal Grill,Outdoor Furniture,2,199.0,398.0,SouthernShed,Seattle,TX,69023
ORD-339074,2026-05-17,CUST01638,cust1688@example.com,Pruning Shears,Patio Heaters,1,18.75,18.75,MidwestHome,Boston,CO,51465
ORD-768742,2026-05-17,CUST00915,cust1659@example.com,Pruning Shears,Home Decor,2,18.75,37.5,EastsideOutfitters,Boston,NC,46774
ORD-372095,2026-05-17,CUST01216,cust643@example.com,Adirondack-Chair,Home Decor,3,149.5,448.5,NorthernYards,Miami,CO,75064
ORD-667056,2026-05-17,CUST00723,cust948@example.com,patio-heater,Home Decor,1,249.0,249.0,NorthernYards,Denver,GA,37542
ORD-618114,2026-05-17,CUST01561,cust1045@example.com,Patio Heater,Patio Heaters,2,249.0,498.0,WestPatio,Seattle,WA,58443
ORD-524659,2026-05-17,CUST01076,cust908@example.com,Outdoor Rug 5x7,Outdoor Furniture,2,119.0,238.0,SouthernShed,Austin,NC,77073
ORD-818534,2026-05-17,CUST00370,cust818@example.com,pruning shears,Outdoor Furniture,1,18.75,18.75,MidwestHome,Austin,FL,87814
ORD-762736,2026-05-17,CUST01326,cust317@example.com,fire-pit,Home Decor,1,179.0,179.0,MidwestHome,Boston,NC,23076
ORD-505763,2026-05-17,CUST01875,cust1695@example.com,Adirondack-Chair,Lighting,3,149.5,448.5,WestPatio,Boston,CA,95046
ORD-897363,2026-05-17,CUST00986,cust1201@example.com,Patio Heater,Grills & BBQ,4,249.0,996.0,MidwestHome,Miami,CA,69596
ORD-250972,2026-05-17,CUST01048,cust563@example.com,Ceramic  Planter,Patio Heaters,2,34.5,69.0,WestPatio,Boston,FL,39347
ORD-418544,2026-05-17,CUST00672,cust91@example.com,PATIO HEATER,Lighting,4,249.0,996.0,MidwestHome,Miami,FL,51442
ORD-533864,2026-05-17,CUST00028,cust726@example.com,Outdoor Rug 5 x 7,Lighting,4,119.0,476.0,WestPatio,Seattle,FL,54344
ORD-875668,2026-05-17,CUST00697,cust206@example.com,Adirondack Chair,Patio Heaters,3,149.5,448.5,NorthernYards,Boston,MA,38576
ORD-985163,2026-05-17,CUST01075,cust261@example.com,FIRE PIT,Lighting,2,179.0,358.0,MidwestHome,Miami,CA,56855
ORD-808315,2026-05-17,CUST01043,cust92@example.com,Garden Hose 50 ft,Home Decor,1,29.99,29.99,SouthernShed,Austin,WA,44525
ORD-180058,2026-05-17,CUST00210,cust1335@example.com,LED String Lights,Grills & BBQ,1,24.99,24.99,SouthernShed,Boston,GA,16737
ORD-931813,2026-05-17,CUST01537,cust234@example.com,Fire Pit,Lighting,1,179.0,179.0,MidwestHome,Miami,NC,68191
ORD-178273,2026-05-17,CUST01790,cust915@example.com,PATIO UMBRELLA,Grills & BBQ,4,89.99,359.96,SouthernShed,Boston,GA,90990
ORD-417249,2026-05-17,CUST01177,cust844@example.com,led string lights,Garden Tools,2,24.99,49.98,NorthernYards,Seattle,WA,44524
ORD-959206,2026-05-17,CUST01921,cust136@example.com,Ceramic  Planter,Grills & BBQ,4,34.5,138.0,MidwestHome,Denver,WA,12837
ORD-603070,2026-05-17,CUST01021,cust728@example.com,garden hose 50ft,Garden Tools,2,29.99,59.98,WestPatio,Boston,FL,25600
ORD-267947,2026-05-17,CUST00806,cust479@example.com,patio-heater,Home Decor,2,249.0,498.0,SouthernShed,Boston,MA,67564
